node_index,x_m,y_m,z_m,zone_id,response_external_C_per_1SD,response_meeting_C_per_1SD,response_server_C_per_1SD,response_working_C_per_1SD
1072,4.25,3.25,2.0,2,0.45637493320633643,1.4968796190987115,2.4980223665116554,1.4023724709283856
1073,4.25,3.75,2.0,2,0.4156185403094745,1.4990002419418251,2.5066281471507863,1.4592591869946163
1074,4.25,4.25,2.0,2,0.45468877327834134,1.5030882603630524,2.4781971254837987,1.5131951883892607
1075,4.25,4.75,2.0,2,0.4302690259718286,1.5080582338470743,2.386394306397808,1.557571456112327
1076,4.25,5.25,2.0,3,0.4167663981062174,1.6228839406878484,2.31317422054807,1.594723711284452
1077,4.25,5.75,2.0,3,0.4277580703021662,1.7222994260440079,2.255320253256134,1.5865032304479494
1078,4.25,6.25,2.0,3,0.4494752885508714,1.7891664002701992,2.2187142798046935,1.5579448399616127
1079,4.25,6.75,2.0,3,0.44770733013447467,1.8609341399310846,2.199703834746636,1.5113243046959797
1080,4.25,7.25,2.0,3,0.4529591687731985,1.9196000361393322,2.215153815939091,1.4696464451125957
1081,4.25,7.75,2.0,3,0.4638492475320738,1.8941686805891993,2.2420084278268937,1.4535861262172756
1082,4.25,8.25,2.0,3,0.45551173226300185,1.8079676218726726,2.2336037985550052,1.4436601135625564
1083,4.25,8.75,2.0,3,0.4272659751485342,1.7618212287499282,2.2021978864774345,1.455606994498562
1084,4.75,0.25,2.0,2,0.5656148627906068,1.4169012867179527,2.55603465093586,1.463465691487599
1085,4.75,0.75,2.0,2,0.5027451006763152,1.3677548567221585,2.6931841990931322,1.4468039303917095
1086,4.75,1.25,2.0,2,0.49561869472322617,1.385925568044311,2.660253858973951,1.3952383700492534
1087,4.75,1.75,2.0,2,0.5244098026930474,1.4405234067495054,2.529036130535124,1.3706523856932022
1088,4.75,2.25,2.0,2,0.4943734874162203,1.4359390046730738,2.44294824375532,1.4390848138752488
1089,4.75,2.75,2.0,2,0.4773414336251131,1.4961245666649867,2.431776080695323,1.4537538012709637
1090,4.75,3.25,2.0,2,0.4976120176227005,1.4935180818711833,2.456689044667222,1.4156242527408973
1091,4.75,3.75,2.0,2,0.4550153599218766,1.5064032084970522,2.4442145676765414,1.428601857266899
1092,4.75,4.25,2.0,2,0.5010594845805361,1.4900419239319442,2.4540791976607976,1.4935351801549501
1093,4.75,4.75,2.0,2,0.5410987752853126,1.4520956474597477,2.3783658577006985,1.5136082769901973
1094,4.75,5.25,2.0,3,0.4655472249438697,1.5020445811092025,2.2730076411390057,1.549735162644048
1095,4.75,5.75,2.0,3,0.4208602315864889,1.7103127496459063,2.2589609052257673,1.5456432209130286
1096,4.75,6.25,2.0,3,0.43616174587828943,1.81306728319716,2.2330250134377256,1.524263089175007
1097,4.75,6.75,2.0,3,0.4312071782008406,1.9243085565410412,2.2429247633504166,1.4875357318726226
1098,4.75,7.25,2.0,3,0.42298438160036006,1.9874591500575074,2.243228638398846,1.4501063143750093
1099,4.75,7.75,2.0,3,0.4322870531403779,1.9585125628894626,2.226837623937575,1.4655663274045208
1100,4.75,8.25,2.0,3,0.43050057878587894,1.878785382110811,2.2061541823729427,1.4742724426966338
1101,4.75,8.75,2.0,1,0.38335040225910255,1.7846067359233304,2.153840933806779,1.4703289091983
1102,5.25,0.25,2.0,2,0.5945745959654527,1.4460897457115618,2.573439996162307,1.4264389741181487
1103,5.25,0.75,2.0,2,0.5088724758539972,1.3745929548143039,2.79534113486289,1.416602983889067
1104,5.25,1.25,2.0,2,0.5076118145496779,1.3215684889010164,2.79417040759338,1.3648064648353817
1105,5.25,1.75,2.0,2,0.5261265893686516,1.4027372747637292,2.629663926432105,1.322384685407183
1106,5.25,2.25,2.0,2,0.5283081133481715,1.4422704489154223,2.5241226207256906,1.3539030955270284
1107,5.25,2.75,2.0,2,0.4600417615868855,1.471689158105449,2.3890685568762593,1.4358117359247349
1108,5.25,3.25,2.0,2,0.45792807928529705,1.4779767966584654,2.388351028643092,1.4456289138387481
1109,5.25,3.75,2.0,2,0.4647549597229,1.465873624263301,2.3994776279370744,1.43454678411341
1110,5.25,4.25,2.0,2,0.48413830514742223,1.4551693837023871,2.402272548086654,1.4614909186232505
1111,5.25,4.75,2.0,2,0.5511053553612139,1.3842792552758472,2.384208940898531,1.4628756946394201
1112,5.25,5.25,2.0,2,0.5811523320377037,1.3894589882595674,2.3146995257333485,1.451808044970041
1113,5.25,5.75,2.0,3,0.4520114332579996,1.6829965573220207,2.2233019807802044,1.4278202631635744
1114,5.25,6.25,2.0,3,0.42576156530667064,1.831065814150742,2.24040998412802,1.4276957607877816
1115,5.25,6.75,2.0,3,0.4317730032698431,1.9537523260622742,2.2789963809577807,1.4254634395861245
1116,5.25,7.25,2.0,3,0.409706121078054,2.0033229203663203,2.256636675619016,1.4317130932549378
1117,5.25,7.75,2.0,3,0.4160585314925244,1.9887416127092967,2.1982839204842706,1.4670466712444117
1118,5.25,8.25,2.0,3,0.42593652916753255,1.9460851005628161,2.1597617102538176,1.4870698653701546
1119,5.25,8.75,2.0,1,0.39117509137628004,1.8187047578067002,2.1294618885426355,1.525957243507808
1120,5.75,0.25,2.0,2,0.6052725349244467,1.4373478678899838,2.587795426550799,1.3902459488520211
1121,5.75,0.75,2.0,2,0.5214751038682328,1.3799546682840356,2.8730199022926732,1.4145439139758986
1122,5.75,1.25,2.0,2,0.5329232159063318,1.312574820835452,2.8994901341943313,1.3637311315703973
1123,5.75,1.75,2.0,2,0.518796022800225,1.3565669277209391,2.738191817461312,1.3211492305805825
1124,5.75,2.25,2.0,2,0.5352857864198106,1.4076532080410116,2.603550613544571,1.3358484842710465
1125,5.75,2.75,2.0,2,0.49800763535618353,1.4239579588327849,2.421215149016576,1.3779572964799038
1126,5.75,3.25,2.0,2,0.4251419991460669,1.4739167111426204,2.3224549213521173,1.4667025747426519
1127,5.75,3.75,2.0,2,0.40346346598206356,1.4649579691804062,2.3139441378928294,1.4719347790543997
1128,5.75,4.25,2.0,2,0.4463629610239288,1.4321448305148017,2.3007876357662425,1.4466464532509258
1129,5.75,4.75,2.0,2,0.49131808707408964,1.3730166683162401,2.3348030107140465,1.4050988443142975
1130,5.75,5.25,2.0,2,0.5629917313812475,1.3116499976007094,2.3537456656033933,1.3526699684335348
1131,5.75,5.75,2.0,1,0.40358339672989196,2.0397207937327257,2.1034790092774243,1.2954667295104572
1132,5.75,6.25,2.0,1,0.38105204380295404,1.936948262347411,2.1439237279914005,1.2711953371500797
1133,5.75,6.75,2.0,1,0.4010526434462335,1.9586167213469665,2.170778469342892,1.328967816456834
1134,5.75,7.25,2.0,1,0.4026586683773032,2.013994891107731,2.159151107895907,1.376070262185082
1135,5.75,7.75,2.0,1,0.41459406372348095,2.0337791099093647,2.116316950521472,1.4289542311225942
1136,5.75,8.25,2.0,1,0.4285777104004049,2.0258032359362756,2.070039206319467,1.4739091112713654
1137,5.75,8.75,2.0,1,0.37878050009086467,1.922098104357868,2.058040088173307,1.5345783347483706
1138,6.25,0.25,2.0,2,0.6133801053079699,1.4252321956872378,2.625312111765404,1.368626730653825
1139,6.25,0.75,2.0,2,0.5699356147607197,1.3510467191223918,2.9491581662758692,1.3930318120676892
1140,6.25,1.25,2.0,2,0.5620782642206108,1.2991689278260565,2.977109503170758,1.3696474978568123
1141,6.25,1.75,2.0,2,0.5291907047393016,1.3200880965430604,2.8177060309836524,1.3437994096648016
1142,6.25,2.25,2.0,2,0.5231730850195203,1.343243199566916,2.637512427266093,1.3437478899931792
1143,6.25,2.75,2.0,2,0.5268628251347746,1.3836294945234668,2.4275530862315335,1.3872352888107942
1144,6.25,3.25,2.0,2,0.42850021147203066,1.451476399605558,2.236252657674353,1.4415707180824477
1145,6.25,3.75,2.0,2,0.37023704346161035,1.4330926435386901,2.195414139917807,1.4672917889089214
1146,6.25,4.25,2.0,2,0.4146334709776769,1.3839797003049743,2.1862604930495646,1.4217246762346698
1147,6.25,4.75,2.0,2,0.47816750662969126,1.328700082287712,2.239288756974013,1.3624312659447544
1148,6.25,5.25,2.0,2,0.5720324519935314,1.2728486290023775,2.3030861707633967,1.3035866952508346
1149,6.25,5.75,2.0,1,0.4273942411135414,2.1757613664933264,2.1031274892620284,1.3602496268110351
1150,6.25,6.25,2.0,1,0.40525362943130755,2.102612195263624,2.0692077478280653,1.3210629888424759
1151,6.25,6.75,2.0,1,0.3865345077224316,2.090663809948793,2.063118305321944,1.323407727236606
1152,6.25,7.25,2.0,1,0.3956392034408077,2.1107302638683176,2.0424553135657804,1.3586864693416307
1153,6.25,7.75,2.0,1,0.4109687247439789,2.134025567399953,2.028285963672933,1.3991680764682726
1154,6.25,8.25,2.0,1,0.4264766581445745,2.1525158000523845,1.984756476733828,1.4465705360880048
1155,6.25,8.75,2.0,1,0.38375463434987694,2.103465347839299,1.978736390011504,1.5041904672674233
1156,6.75,0.25,2.0,2,0.5948647193666603,1.428918850624552,2.6943550311409483,1.3526415696485814
1157,6.75,0.75,2.0,2,0.5975903039937173,1.343267441652265,3.0308073184744186,1.3614674544983414
1158,6.75,1.25,2.0,2,0.5882607545884991,1.268314060127993,3.0862644483084054,1.3515200559880582
1159,6.75,1.75,2.0,2,0.5538878738996436,1.2784284595926962,2.952973093096301,1.3559090272884944
1160,6.75,2.25,2.0,2,0.551970663025548,1.3054463902553677,2.814545820090077,1.3828798443253452
1161,6.75,2.75,2.0,2,0.5902682886126379,1.3401850957703845,2.564782691121007,1.3882182099092575
1162,6.75,3.25,2.0,2,0.5349889977039862,1.419728719539564,2.239400447259986,1.410246683087095
1163,6.75,3.75,2.0,2,0.4319056217403247,1.4143456063317708,2.1028066093244298,1.4460839934525334
1164,6.75,4.25,2.0,2,0.47078071011720896,1.3431570293467563,2.1021228804189045,1.3895789535598293
1165,6.75,4.75,2.0,2,0.5276165645242374,1.2529241905370894,2.1583713270262845,1.3033820417667326
1166,6.75,5.25,2.0,2,0.5729950253519225,1.2027441217242172,2.2046290489383895,1.2636267901172025
1167,6.75,5.75,2.0,1,0.4195552653859851,2.3872005913556236,2.0976324668086566,1.4379805692277492
1168,6.75,6.25,2.0,1,0.43490839099011236,2.2730557937279228,2.0569436712211058,1.398621737970308
1169,6.75,6.75,2.0,1,0.44393894642540427,2.4045091891353647,2.0862607482612465,1.4182463131293586
1170,6.75,7.25,2.0,1,0.43271001934580444,2.2320351607894153,2.0155456441853783,1.3860027838951736
1171,6.75,7.75,2.0,1,0.434864697777261,2.283494330829544,2.005665051904151,1.3841364849605875
1172,6.75,8.25,2.0,1,0.4455407151599512,2.3164454015260705,1.967824435580966,1.408763280180014
1173,6.75,8.75,2.0,1,0.4102091358168453,2.320481860903399,1.9645072777361632,1.480751510506482
1174,7.25,0.25,2.0,2,0.5480893888038678,1.4191808974239426,2.791315637243366,1.3384590397699123
1175,7.25,0.75,2.0,2,0.594333620502989,1.3535184161062455,3.1177666956126475,1.331567613946291
1176,7.25,1.25,2.0,2,0.5749740451950406,1.2443587612353515,3.2372433198231443,1.3326722587034898
1177,7.25,1.75,2.0,2,0.569517705512061,1.2325825641996337,3.1946469233442207,1.3747923310120234
1178,7.25,2.25,2.0,2,0.5922356502377379,1.2508565071120825,3.144556587710174,1.4068142880979173
1179,7.25,2.75,2.0,2,0.6293033009033066,1.258827386445575,3.1368182517021173,1.3705840085570842
1180,7.25,3.25,2.0,2,0.6302964194052652,1.192010770338093,3.2928694399274288,1.2660863176106227
1181,7.25,3.75,2.0,2,0.6014871447524628,1.2665132293593144,3.5741527559751765,1.1679452814548275
1182,7.25,4.25,2.0,2,0.5820668272889645,1.2343578928413803,3.627144159749124,1.2038625173040993
1183,7.25,4.75,2.0,2,0.5593478109249015,1.1507914176515768,3.9266538074090933,1.1383532333380848
1184,7.25,5.25,2.0,2,0.5590910747962596,1.177160378675529,3.805822230535618,1.1699351758828849
1185,7.25,5.75,2.0,1,0.40848393602276584,2.5945438537130086,2.1157095292739,1.4360505201788847
1186,7.25,6.25,2.0,1,0.4274323361444227,2.4463556055512914,2.0595811542882334,1.4471077232292118
1187,7.25,6.75,2.0,1,0.3978782361314136,2.5369941857654053,2.09353043630025,1.4570200402465792
1188,7.25,7.25,2.0,1,0.42059991518515305,2.4663908513629,2.039975695499254,1.4008630119979275
1189,7.25,7.75,2.0,1,0.4076294941049778,2.4293145408401293,2.0242880356974524,1.3849752896884087
1190,7.25,8.25,2.0,1,0.43550758499722186,2.4589142652271025,1.990967122159814,1.4014636976899464
1191,7.25,8.75,2.0,1,0.4694855251481808,2.5260238881329524,1.9857446731787312,1.4687601399440475
1192,7.75,0.25,2.0,2,0.5150143883720617,1.4033080965040936,2.8692628576245895,1.3157079012745312
1193,7.75,0.75,2.0,2,0.5955582451421496,1.3606392077617662,3.185145806255545,1.3077192186041828
1194,7.75,1.25,2.0,2,0.5705257792903813,1.2283200731521142,3.3271470073843594,1.2923537003629015
1195,7.75,1.75,2.0,2,0.5596398746667299,1.2024304788025377,3.3143153127107516,1.3338641164688883
1196,7.75,2.25,2.0,2,0.5892526901932296,1.2258909995963672,3.258010423937638,1.3906670516983477
1197,7.75,2.75,2.0,2,0.6279583257566039,1.2249457983302035,3.2658868878556677,1.3580533568302213
1198,7.75,3.25,2.0,2,0.617892339309006,1.199547686453759,3.306346785313342,1.2411449127596788
1199,7.75,5.25,2.0,2,0.6002266755165792,1.1945622848571795,3.873080785879378,1.2090293977315034
1200,7.75,5.75,2.0,1,0.4536930359732528,2.854341781761578,2.012406638376783,1.4729441367578835
1201,7.75,6.25,2.0,1,0.432512784221749,2.5670261217884973,2.039543319979323,1.4726431056169615
1202,7.75,6.75,2.0,1,0.27871781577907717,2.6191675704972734,2.167983895437663,1.4770212316668014
1203,7.75,7.25,2.0,1,0.387237306689261,2.712281888818596,2.0538305550462734,1.4129546943492681
1204,7.75,7.75,2.0,1,0.397925152047812,2.550123089469137,2.0120747104858587,1.414723821275855
1205,7.75,8.25,2.0,1,0.4215971209878852,2.6041010019071127,2.010703798708401,1.4193593798087534
1206,7.75,8.75,2.0,1,0.5085299056095528,2.683109966619782,2.024498649772013,1.450974122160475
1207,8.25,0.25,2.0,2,0.5152891472039508,1.3776960507372071,2.893595437420475,1.3147906910295197
1208,8.25,0.75,2.0,2,0.5886698961861228,1.3496061106920838,3.226396849411173,1.2809986288084332
1209,8.25,1.25,2.0,2,0.5887435221912942,1.2391123062711924,3.351828238548249,1.2615277302267256
1210,8.25,1.75,2.0,2,0.5707926366598415,1.198233533504705,3.361152283681316,1.2630743286922104
1211,8.25,2.25,2.0,2,0.5889384491946241,1.2151448634257922,3.294212447566606,1.3065753027699654
1212,8.25,2.75,2.0,2,0.6099266732932717,1.2152951485116925,3.228514747709741,1.3136979533491246
1213,8.25,3.25,2.0,2,0.6099721577052015,1.2261119281385362,3.10325020631717,1.2422964745861045
1214,8.25,5.25,2.0,2,0.6053160402634988,1.1953519342814047,4.016365075624561,1.2001854139900834
1215,8.25,5.75,2.0,1,0.4979453116170184,2.9787615121991484,1.9875728072336951,1.479540798443254
1216,8.25,6.25,2.0,1,0.4481803317444044,2.6799987334690973,2.0106048544670148,1.4471889002395724
1217,8.25,6.75,2.0,1,0.3015014345539251,2.8157789756003897,2.056012389304777,1.4675452944625205
1218,8.25,7.25,2.0,1,0.37270085067897574,2.836996983523003,2.062883958046926,1.439313265738892
1219,8.25,7.75,2.0,1,0.390839860259446,2.637866419727064,2.0154084657770195,1.387269539670913
1220,8.25,8.25,2.0,1,0.4158686949562375,2.6649736521246314,2.0069898252024347,1.4080468577877965
1221,8.25,8.75,2.0,1,0.4831601606081374,2.7604626033689756,1.9998127102600127,1.4396319904508794
1222,8.75,0.25,2.0,2,0.4835360246305637,1.36356228166081,2.879772761839431,1.2815621339683272
1223,8.75,0.75,2.0,2,0.5579232169454615,1.3321498509436085,3.1551052769576686,1.2655249164445486
1224,8.75,1.25,2.0,2,0.5756480376211613,1.2419814655406072,3.2888581466292792,1.237453443630363
1225,8.75,1.75,2.0,2,0.5598226180456336,1.2142970352694935,3.338304878562088,1.2074381510196015
1226,8.75,2.25,2.0,2,0.5668343565457417,1.2114352064256848,3.339965880178605,1.2046814802690204
1227,8.75,2.75,2.0,2,0.5833799132747901,1.1877127941099666,3.2282487455713813,1.2364807473022714
1228,8.75,3.25,2.0,2,0.5843824605092428,1.197926865431378,3.0408665778257267,1.2323270494515877
1229,8.75,5.25,2.0,2,0.5989588626077313,1.1978571502224653,3.988583712662601,1.191374421254866
1230,8.75,5.75,2.0,1,0.5061622128135279,3.013247652777954,2.029072287780367,1.4635895728092012
1231,8.75,6.25,2.0,1,0.500863838265519,2.8146953737819573,2.0247881920245656,1.451577462238525
1232,8.75,6.75,2.0,1,0.48345588287218116,3.212510905015914,1.794214877766944,1.4391469863123711
1233,8.75,7.25,2.0,1,0.460798473868298,3.0281647455925556,2.0185302088475905,1.3197688869475688
1234,8.75,7.75,2.0,1,0.409704743056223,2.733528284366147,2.0573277725625885,1.3839686886162312
1235,8.75,8.25,2.0,1,0.42730491962651246,2.6392571670218214,1.9917740705715932,1.3853242893117395
1236,8.75,8.75,2.0,1,0.48219132246771657,2.831248062798786,1.9663309095215111,1.4010910763379656
1237,9.25,0.25,2.0,2,0.513105247840155,1.3379710487498713,2.7997357925374162,1.2872879563295845
1238,9.25,0.75,2.0,2,0.5462367271232043,1.311857621432068,2.9855582322615883,1.2643420766258413
1239,9.25,1.25,2.0,2,0.5572147724814398,1.2436106203060602,3.0928078484912827,1.2410740714479866
1240,9.25,1.75,2.0,2,0.5376921139516432,1.2257774644667534,3.208095282046227,1.2059437032852343
1241,9.25,2.25,2.0,2,0.5232825349573664,1.2332641285171857,3.3024531242505555,1.1673533892335566
1242,9.25,2.75,2.0,2,0.5251663329312978,1.2283998620354926,3.2667849938234177,1.1686736516872884
1243,9.25,3.25,2.0,2,0.5415803049431488,1.23141984235923,3.090377020695858,1.183190083952753
1244,9.25,5.25,2.0,2,0.6014114471382639,1.1941766171482184,3.8003682616390457,1.1882076713156084
1245,9.25,5.75,2.0,1,0.5016442029717276,3.042276668729999,2.0706732614275842,1.4617812760330566
1246,9.25,6.25,2.0,1,0.4584939105918124,2.8281829312033713,2.0417060631935757,1.4147031775547791
1247,9.25,6.75,2.0,1,0.4310536351550751,2.7614174586223967,2.0316438710753153,1.4302608686952365
1248,9.25,7.25,2.0,1,0.5020050485735391,3.0621502261469717,1.826816632648814,1.4496889257986545
1249,9.25,7.75,2.0,1,0.434355580003413,2.8784455290836983,1.948046973656361,1.3448122083360279
1250,9.25,8.25,2.0,1,0.42421671168103187,2.641493890272159,1.9838640475615381,1.3922246399310811
1251,9.25,8.75,2.0,1,0.46614399831178077,2.8805540730463974,1.9709899791822993,1.3965462163022349
1252,9.75,0.25,2.0,2,0.5713977805556417,1.3122799542601575,2.641347313307414,1.3117526381770783
1253,9.75,0.75,2.0,2,0.5704672851255272,1.3009648768822215,2.7230098530014186,1.2908699450014811
1254,9.75,1.25,2.0,2,0.5942532102904121,1.2682775094728274,2.787014271994,1.2957031868317914
1255,9.75,1.75,2.0,2,0.5834236990486125,1.2432292394636995,2.9121851231520117,1.2725285077560187
1256,9.75,2.25,2.0,2,0.5281968921158868,1.2054705447967735,3.065434920187456,1.220541822573636
1257,9.75,2.75,2.0,2,0.5284524954328755,1.1823760844697568,3.0890783471308345,1.2047559920406876
1258,9.75,3.25,2.0,2,0.54224774775028,1.184693044275656,3.034467091753329,1.2078106403821007
1259,9.75,3.75,2.0,2,0.5551290017141902,1.2159182976652656,3.406393336782585,1.2576520461724208
1260,9.75,4.25,2.0,2,0.5825111008819013,1.214552990868269,3.6205665926940234,1.2219490922005718
1261,9.75,4.75,2.0,2,0.595867371478075,1.2377012785262764,3.6713352454189456,1.2195490354112142
1262,9.75,5.25,2.0,2,0.6010407168468825,1.197186277303486,3.638399884382961,1.217254236114262
1263,9.75,5.75,2.0,1,0.5261538768248565,3.0452214673086377,2.0880823613367734,1.467845766926318
1264,9.75,6.25,2.0,1,0.5171942971609561,2.905841896181576,2.0701948209172665,1.4305478317181657
1265,9.75,6.75,2.0,1,0.48935785128280074,2.7844549123244082,2.0798416847897743,1.4264312718675516
1266,9.75,7.25,2.0,1,0.4805404047114541,2.6808254240832987,2.008901537234756,1.4454455597792404
1267,9.75,7.75,2.0,1,0.4481719386892644,2.575453895698665,2.0252701642402813,1.4272482242846214
1268,9.75,8.25,2.0,1,0.41825711630920265,2.653970525534941,2.007674095931685,1.4650535425094677
1269,9.75,8.75,2.0,1,0.41818175448692163,2.8249488812539134,2.0321783747629665,1.4683722934031669
